_id	volumeNumber	year
56205	28	2011
56206	21	2004
56207	23	2006
56208	28	2011
56209	30	2013
56210	22	2005
56211	30	2013
56212	24	2007
56213	26	2009
56214	30	2013
56215	30	2013
56216	22	2005
56217	30	2013
56218	23	2006
56219	30	2013
56220	32	2015
56221	26	2009
56222	29	2012
56223	30	2013
56224	32	2015
56225	32	2015
56226	25	2008
56227	25	2008
56228	29	2012
56229	26	2009
56230	24	2007
56231	30	2013
56232	21	2004
56233	25	2008
56234	31	2014
56235	21	2004
56236	28	2011
56237	25	2008
56238	29	2012
56239	28	2011
56240	30	2013
56241	24	2007
56242	29	2012
56243	31	2014
56244	24	2007
56245	32	2015
56246	23	2006
56247	32	2015
56248	28	2011
56249	28	2011
56250	32	2015
56251	30	2013
56252	21	2004
56253	31	2014
56254	30	2013
56255	24	2007
56256	22	2005
56257	22	2005
56258	28	2011
56259	25	2008
56260	28	2011
56261	28	2011
56262	31	2014
56263	32	2015
56264	27	2010
56265	31	2014
56266	23	2006
56267	31	2014
56268	23	2006
56269	32	2015
56270	21	2004
56271	27	2010
56272	27	2010
56273	23	2006
56274	21	2004
56275	21	2004
56276	25	2008
56277	22	2005
56278	27	2010
56279	26	2009
56280	31	2014
56281	32	2015
56282	25	2008
56283	23	2006
56284	26	2009
56285	30	2013
56286	29	2012
56287	30	2013
56288	32	2015
56289	23	2006
56290	21	2004
56291	30	2013
56292	21	2004
56293	23	2006
56294	30	2013
56295	32	2015
56296	23	2006
56297	25	2008
56298	24	2007
56299	24	2007
56300	29	2012
56301	21	2004
56302	27	2010
56303	27	2010
56304	32	2015
56305	31	2014
56306	26	2009
56307	31	2014
56308	25	2008
56309	29	2012
56310	25	2008
56311	31	2014
56312	22	2005
56313	27	2010
56314	30	2013
56315	30	2013
56316	30	2013
56317	24	2007
56318	31	2014
56319	28	2011
56320	26	2009
56321	32	2015
56322	31	2014
56323	25	2008
56324	28	2011
56325	32	2015
56326	30	2013
56327	31	2014
56328	27	2010
56329	29	2012
56330	32	2015
56331	31	2014
56332	21	2004
56333	31	2014
56334	28	2011
56335	32	2015
56336	28	2011
56337	30	2013
56338	30	2013
56339	23	2006
56340	29	2012
56341	31	2014
56342	30	2013
56343	28	2011
56344	32	2015
56345	32	2015
56346	30	2013
56347	31	2014
56348	23	2006
56349	30	2013
56350	26	2009
56351	30	2013
56352	30	2013
56353	31	2014
56354	27	2010
56355	31	2014
56356	26	2009
56357	31	2014
56358	25	2008
56359	29	2012
56360	26	2009
56361	22	2005
56362	32	2015
56363	25	2008
56364	28	2011
56365	26	2009
56366	30	2013
56367	31	2014
56368	31	2014
56369	31	2014
56370	29	2012
56371	29	2012
56372	30	2013
56373	26	2009
56374	29	2012
56375	32	2015
56376	32	2015
56377	31	2014
56378	28	2011
56379	24	2007
56380	32	2015
56381	23	2006
56382	29	2012
56383	24	2007
56384	23	2006
56385	25	2008
56386	25	2008
56387	22	2005
56388	190	2013
56389	184	2012
56390	184	2012
56391	186	2012
56392	170	2009
56393	187	2012
56394	179	2011
56395	190	2013
56396	148	2006
56397	158	2007
56398	190	2013
56399	192	2015
56400	186	2012
56401	190	2013
56402	177	2010
56403	165	2008
56404	191	2014
56405	158	2007
56406	179	2011
56407	185	2012
56408	148	2006
56409	190	2013
56410	191	2014
56411	171	2009
56412	187	2012
56413	171	2009
56414	150	2006
56415	186	2012
56416	171	2009
56417	191	2014
56418	190	2013
56419	179	2011
56420	178	2011
56421	191	2014
56422	166	2009
56423	179	2011
56424	157	2007
56425	171	2009
56426	155	2007
56427	148	2006
56428	190	2013
56429	177	2010
56430	192	2015
56431	159	2007
56432	160	2008
56433	178	2011
56434	190	2013
56435	190	2013
56436	175	2010
56437	184	2012
56438	191	2014
56439	184	2012
56440	160	2008
56441	186	2012
56442	188	2012
56443	190	2013
56444	191	2014
56445	164	2008
56446	191	2014
56447	182	2011
56448	166	2009
56449	189	2012
56450	159	2007
56451	185	2012
56452	186	2012
56453	160	2008
56454	191	2014
56455	191	2014
56456	190	2013
56457	191	2014
56458	161	2008
56459	184	2012
56460	163	2008
56461	189	2012
56462	190	2013
56463	175	2010
56464	192	2015
56465	190	2013
56466	191	2014
56467	190	2013
56468	190	2013
56469	160	2008
56470	190	2013
56471	190	2013
56472	191	2014
56473	162	2008
56474	167	2009
56475	161	2008
56476	178	2011
56477	171	2009
56478	176	2010
56479	190	2013
56480	192	2015
56481	160	2008
56482	190	2013
56483	186	2012
56484	168	2009
56485	179	2011
56486	150	2006
56487	153	2006
56488	153	2006
56489	192	2015
56490	162	2008
56491	184	2012
56492	166	2009
56493	162	2008
56494	164	2008
56495	186	2012
56496	190	2013
56497	186	2012
56498	154	2007
56499	178	2011
56500	191	2014
56501	172	2010
56502	171	2009
56503	179	2011
56504	189	2012
56505	190	2013
56506	182	2011
56507	162	2008
56508	161	2008
56509	189	2012
56510	191	2014
56511	161	2008
56512	191	2014
56513	148	2006
56514	178	2011
56515	167	2009
56516	164	2008
56517	190	2013
56518	154	2007
56519	171	2009
56520	191	2014
56521	191	2014
56522	170	2009
56523	191	2014
56524	150	2006
56525	175	2010
56526	172	2010
56527	180	2011
56528	190	2013
56529	188	2012
56530	158	2007
56531	174	2010
56532	164	2008
56533	177	2010
56534	163	2008
56535	163	2008
56536	190	2013
56537	192	2015
56538	173	2010
56539	174	2010
56540	174	2010
56541	187	2012
56542	172	2010
56543	189	2012
56544	158	2007
56545	172	2010
56546	169	2009
56547	192	2015
56548	186	2012
56549	162	2008
56550	190	2013
56551	153	2006
56552	190	2013
56553	148	2006
56554	191	2014
56555	191	2014
56556	185	2012
56557	175	2010
56558	172	2010
56559	162	2008
56560	171	2009
56561	191	2014
56562	158	2007
56563	175	2010
56564	190	2013
56565	152	2006
56566	191	2014
56567	191	2014
56568	191	2014
56569	184	2012
56570	148	2006
56571	170	2009
56572	175	2010
56573	149	2006
56574	165	2008
56575	153	2006
56576	176	2010
56577	169	2009
56578	190	2013
56579	191	2014
56580	153	2006
56581	169	2009
56582	190	2013
56583	164	2008
56584	192	2015
56585	163	2008
56586	178	2011
56587	178	2011
56588	164	2008
56589	187	2012
56590	190	2013
56591	169	2009
56592	173	2010
56593	151	2006
56594	190	2013
56595	171	2009
56596	163	2008
56597	148	2006
56598	158	2007
56599	190	2013
56600	192	2015
56601	170	2009
56602	179	2011
56603	185	2012
56604	153	2006
56605	154	2007
56606	183	2011
56607	173	2010
56608	170	2009
56609	151	2006
56610	190	2013
56611	189	2012
56612	151	2006
56613	163	2008
56614	190	2013
56615	162	2008
56616	190	2013
56617	184	2012
56618	181	2011
56619	189	2012
56620	166	2009
56621	180	2011
56622	188	2012
56623	175	2010
56624	191	2014
56625	192	2015
56626	156	2007
56627	159	2007
56628	163	2008
56629	192	2015
56630	156	2007
56631	175	2010
56632	186	2012
56633	171	2009
56634	183	2011
56635	189	2012
56636	169	2009
56637	164	2008
56638	190	2013
56639	191	2014
56640	167	2009
56641	151	2006
56642	187	2012
56643	178	2011
56644	192	2015
56645	148	2006
56646	170	2009
56647	173	2010
56648	190	2013
56649	177	2010
56650	187	2012
56651	190	2013
56652	169	2009
56653	158	2007
56654	186	2012
56655	184	2012
56656	187	2012
56657	169	2009
56658	189	2012
56659	165	2008
56660	155	2007
56661	169	2009
56662	163	2008
56663	169	2009
56664	190	2013
56665	190	2013
56666	174	2010
56667	151	2006
56668	169	2009
56669	173	2010
56670	165	2008
56671	191	2014
56672	190	2013
56673	176	2010
56674	170	2009
56675	176	2010
56676	190	2013
56677	154	2007
56678	153	2006
56679	174	2010
56680	191	2014
56681	165	2008
56682	190	2013
56683	182	2011
56684	174	2010
56685	184	2012
56686	172	2010
56687	169	2009
56688	167	2009
56689	157	2007
56690	191	2014
56691	174	2010
56692	186	2012
56693	177	2010
56694	191	2014
56695	156	2007
56696	166	2009
56697	168	2009
56698	191	2014
56699	168	2009
56700	182	2011
56701	183	2011
56702	190	2013
56703	160	2008
56704	159	2007
56705	191	2014
56706	168	2009
56707	178	2011
56708	191	2014
56709	150	2006
56710	192	2015
56711	171	2009
56712	171	2009
56713	190	2013
56714	191	2014
56715	150	2006
56716	155	2007
56717	158	2007
56718	183	2011
56719	153	2006
56720	153	2006
56721	182	2011
56722	167	2009
56723	191	2014
56724	182	2011
56725	191	2014
56726	161	2008
56727	153	2006
56728	190	2013
56729	167	2009
56730	190	2013
56731	188	2012
56732	171	2009
56733	191	2014
56734	191	2014
56735	175	2010
56736	191	2014
56737	175	2010
56738	174	2010
56739	188	2012
56740	184	2012
56741	163	2008
56742	177	2010
56743	187	2012
56744	151	2006
56745	186	2012
56746	191	2014
56747	157	2007
56748	160	2008
56749	181	2011
56750	186	2012
56751	168	2009
56752	192	2015
56753	165	2008
56754	187	2012
56755	192	2015
56756	189	2012
56757	180	2011
56758	151	2006
56759	179	2011
56760	173	2010
56761	190	2013
56762	190	2013
56763	168	2009
56764	179	2011
56765	153	2006
56766	149	2006
56767	151	2006
56768	192	2015
56769	157	2007
56770	173	2010
56771	157	2007
56772	181	2011
56773	191	2014
56774	150	2006
56775	167	2009
56776	190	2013
56777	160	2008
56778	161	2008
56779	164	2008
56780	155	2007
56781	172	2010
56782	151	2006
56783	169	2009
56784	190	2013
56785	191	2014
56786	172	2010
56787	169	2009
56788	148	2006
56789	190	2013
56790	165	2008
56791	190	2013
56792	190	2013
56793	190	2013
56794	192	2015
56795	191	2014
56796	190	2013
56797	177	2010
56798	165	2008
56799	167	2009
56800	165	2008
56801	188	2012
56802	181	2011
56803	190	2013
56804	169	2009
56805	154	2007
56806	152	2006
56807	162	2008
56808	165	2008
56809	183	2011
56810	169	2009
56811	191	2014
56812	190	2013
56813	171	2009
56814	188	2012
56815	164	2008
56816	190	2013
56817	190	2013
56818	191	2014
56819	189	2012
56820	190	2013
56821	192	2015
56822	190	2013
56823	156	2007
56824	190	2013
56825	177	2010
56826	178	2011
56827	168	2009
56828	183	2011
56829	191	2014
56830	160	2008
56831	187	2012
56832	192	2015
56833	191	2014
56834	191	2014
56835	190	2013
56836	191	2014
56837	173	2010
56838	187	2012
56839	191	2014
56840	159	2007
56841	190	2013
56842	177	2010
56843	191	2014
56844	165	2008
56845	192	2015
56846	191	2014
56847	190	2013
56848	190	2013
56849	186	2012
56850	164	2008
56851	173	2010
56852	161	2008
56853	179	2011
56854	191	2014
56855	155	2007
56856	191	2014
56857	191	2014
56858	170	2009
56859	152	2006
56860	190	2013
56861	191	2014
56862	180	2011
56863	160	2008
56864	186	2012
56865	148	2006
56866	191	2014
56867	166	2009
56868	190	2013
56869	156	2007
56870	179	2011
56871	190	2013
56872	171	2009
56873	190	2013
56874	165	2008
56875	191	2014
56876	165	2008
56877	167	2009
56878	191	2014
56879	190	2013
56880	154	2007
56881	169	2009
56882	152	2006
56883	184	2012
56884	189	2012
56885	189	2012
56886	156	2007
56887	182	2011
56888	190	2013
56889	159	2007
56890	191	2014
56891	191	2014
56892	190	2013
56893	191	2014
56894	190	2013
56895	181	2011
56896	176	2010
56897	181	2011
56898	190	2013
56899	188	2012
56900	185	2012
56901	159	2007
56902	151	2006
56903	154	2007
56904	171	2009
56905	185	2012
56906	191	2014
56907	191	2014
56908	162	2008
56909	156	2007
56910	186	2012
56911	191	2014
56912	191	2014
56913	178	2011
56914	149	2006
56915	191	2014
56916	177	2010
56917	161	2008
56918	190	2013
56919	184	2012
56920	186	2012
56921	191	2014
56922	179	2011
56923	155	2007
56924	190	2013
56925	166	2009
56926	182	2011
56927	151	2006
56928	191	2014
56929	191	2014
56930	185	2012
56931	187	2012
56932	192	2015
56933	191	2014
56934	151	2006
56935	190	2013
56936	179	2011
56937	185	2012
56938	149	2006
56939	181	2011
56940	192	2015
56941	172	2010
56942	179	2011
56943	173	2010
56944	192	2015
56945	156	2007
56946	180	2011
56947	189	2012
56948	192	2015
56949	149	2006
56950	188	2012
56951	178	2011
56952	177	2010
56953	165	2008
56954	191	2014
56955	168	2009
56956	163	2008
56957	157	2007
56958	163	2008
56959	152	2006
56960	191	2014
56961	166	2009
56962	179	2011
56963	180	2011
56964	192	2015
56965	192	2015
56966	191	2014
56967	160	2008
56968	188	2012
56969	189	2012
56970	191	2014
56971	191	2014
56972	164	2008
56973	192	2015
56974	165	2008
56975	149	2006
56976	190	2013
56977	164	2008
56978	167	2009
56979	152	2006
56980	169	2009
56981	168	2009
56982	155	2007
56983	188	2012
56984	191	2014
56985	191	2014
56986	191	2014
56987	155	2007
56988	187	2012
56989	163	2008
56990	156	2007
56991	187	2012
56992	191	2014
56993	190	2013
56994	172	2010
56995	191	2014
56996	176	2010
56997	159	2007
56998	181	2011
56999	159	2007
57000	190	2013
57001	190	2013
57002	160	2008
57003	185	2012
57004	154	2007
57005	157	2007
57006	172	2010
57007	181	2011
57008	181	2011
57009	182	2011
57010	174	2010
57011	172	2010
57012	150	2006
57013	149	2006
57014	188	2012
57015	148	2006
57016	189	2012
57017	158	2007
57018	190	2013
57019	187	2012
57020	190	2013
57021	156	2007
57022	179	2011
57023	189	2012
57024	170	2009
57025	183	2011
57026	160	2008
57027	191	2014
57028	191	2014
57029	187	2012
57030	160	2008
57031	179	2011
57032	190	2013
57033	168	2009
57034	151	2006
57035	177	2010
57036	168	2009
57037	174	2010
57038	184	2012
57039	176	2010
57040	157	2007
57041	180	2011
57042	191	2014
57043	190	2013
57044	159	2007
57045	177	2010
57046	172	2010
57047	192	2015
57048	190	2013
57049	190	2013
57050	191	2014
57051	191	2014
57052	152	2006
57053	191	2014
57054	192	2015
57055	190	2013
57056	176	2010
57057	174	2010
57058	190	2013
57059	161	2008
57060	157	2007
57061	157	2007
57062	191	2014
57063	185	2012
57064	182	2011
57065	192	2015
57066	185	2012
57067	190	2013
57068	176	2010
57069	191	2014
57070	187	2012
57071	188	2012
57072	190	2013
57073	169	2009
57074	148	2006
57075	158	2007
57076	150	2006
57077	178	2011
57078	148	2006
57079	159	2007
57080	190	2013
57081	191	2014
57082	154	2007
57083	190	2013
57084	148	2006
57085	189	2012
57086	191	2014
57087	187	2012
57088	190	2013
57089	162	2008
57090	163	2008
57091	157	2007
57092	191	2014
57093	171	2009
57094	168	2009
57095	190	2013
57096	191	2014
57097	191	2014
57098	156	2007
57099	190	2013
57100	158	2007
57101	185	2012
57102	190	2013
57103	177	2010
57104	169	2009
57105	190	2013
57106	188	2012
57107	190	2013
57108	185	2012
57109	191	2014
57110	172	2010
57111	188	2012
57112	176	2010
57113	176	2010
57114	190	2013
57115	160	2008
57116	170	2009
57117	183	2011
57118	160	2008
57119	161	2008
57120	180	2011
57121	175	2010
57122	191	2014
57123	169	2009
57124	174	2010
57125	148	2006
57126	155	2007
57127	190	2013
57128	191	2014
57129	184	2012
57130	168	2009
57131	192	2015
57132	180	2011
57133	190	2013
57134	189	2012
57135	151	2006
57136	152	2006
57137	187	2012
57138	167	2009
57139	190	2013
57140	178	2011
57141	149	2006
57142	191	2014
57143	186	2012
57144	190	2013
57145	163	2008
57146	184	2012
57147	186	2012
57148	190	2013
57149	191	2014
57150	167	2009
57151	170	2009
57152	159	2007
57153	191	2014
57154	174	2010
57155	191	2014
57156	182	2011
57157	167	2009
57158	177	2010
57159	167	2009
57160	185	2012
57161	148	2006
57162	183	2011
57163	185	2012
57164	179	2011
57165	188	2012
57166	177	2010
57167	188	2012
57168	190	2013
57169	166	2009
57170	188	2012
57171	174	2010
57172	173	2010
57173	162	2008
57174	179	2011
57175	154	2007
57176	190	2013
57177	150	2006
57178	182	2011
57179	159	2007
57180	180	2011
57181	189	2012
57182	189	2012
57183	191	2014
57184	191	2014
57185	190	2013
57186	162	2008
57187	148	2006
57188	178	2011
57189	183	2011
57190	190	2013
57191	187	2012
57192	187	2012
57193	185	2012
57194	185	2012
57195	188	2012
57196	150	2006
57197	166	2009
57198	177	2010
57199	192	2015
57200	190	2013
57201	180	2011
57202	190	2013
57203	166	2009
57204	154	2007
57205	162	2008
57206	184	2012
57207	191	2014
57208	164	2008
57209	180	2011
57210	187	2012
57211	160	2008
57212	152	2006
57213	177	2010
57214	188	2012
57215	190	2013
57216	163	2008
57217	179	2011
57218	171	2009
57219	190	2013
57220	190	2013
57221	170	2009
57222	181	2011
57223	190	2013
57224	169	2009
57225	176	2010
57226	170	2009
57227	184	2012
57228	181	2011
57229	190	2013
57230	182	2011
57231	156	2007
57232	188	2012
57233	192	2015
57234	167	2009
57235	163	2008
57236	187	2012
57237	151	2006
57238	179	2011
57239	189	2012
57240	180	2011
57241	191	2014
57242	167	2009
57243	185	2012
57244	156	2007
57245	191	2014
57246	190	2013
57247	149	2006
57248	160	2008
57249	191	2014
57250	191	2014
57251	182	2011
57252	191	2014
57253	161	2008
57254	174	2010
57255	191	2014
57256	158	2007
57257	179	2011
57258	180	2011
57259	189	2012
57260	190	2013
57261	148	2006
57262	174	2010
57263	190	2013
57264	191	2014
57265	177	2010
57266	163	2008
57267	190	2013
57268	191	2014
57269	191	2014
57270	181	2011
57271	191	2014
57272	149	2006
57273	192	2015
57274	176	2010
57275	166	2009
57276	150	2006
57277	192	2015
57278	153	2006
57279	166	2009
57280	191	2014
57281	179	2011
57282	180	2011
57283	173	2010
57284	188	2012
57285	191	2014
57286	175	2010
57287	190	2013
57288	179	2011
57289	175	2010
57290	167	2009
57291	159	2007
57292	191	2014
57293	191	2014
57294	190	2013
57295	158	2007
57296	191	2014
57297	188	2012
57298	151	2006
57299	167	2009
57300	151	2006
57301	188	2012
57302	190	2013
57303	192	2015
57304	190	2013
57305	182	2011
57306	174	2010
57307	174	2010
57308	178	2011
57309	192	2015
57310	190	2013
57311	186	2012
57312	156	2007
57313	170	2009
57314	191	2014
57315	191	2014
57316	162	2008
57317	179	2011
57318	148	2006
57319	152	2006
57320	190	2013
57321	190	2013
57322	191	2014
57323	172	2010
57324	179	2011
57325	160	2008
57326	181	2011
57327	158	2007
57328	148	2006
57329	184	2012
57330	187	2012
57331	164	2008
57332	183	2011
57333	178	2011
57334	183	2011
57335	155	2007
57336	150	2006
57337	164	2008
57338	170	2009
57339	191	2014
57340	190	2013
57341	158	2007
57342	170	2009
57343	190	2013
57344	187	2012
57345	188	2012
57346	190	2013
57347	161	2008
57348	191	2014
57349	192	2015
57350	162	2008
57351	191	2014
57352	175	2010
57353	179	2011
57354	159	2007
57355	153	2006
57356	155	2007
57357	189	2012
57358	184	2012
57359	190	2013
57360	166	2009
57361	192	2015
57362	151	2006
57363	178	2011
57364	191	2014
57365	187	2012
57366	151	2006
57367	191	2014
57368	190	2013
57369	162	2008
57370	190	2013
57371	152	2006
57372	186	2012
57373	191	2014
57374	187	2012
57375	189	2012
57376	172	2010
57377	157	2007
57378	192	2015
57379	190	2013
57380	192	2015
57381	169	2009
57382	163	2008
57383	177	2010
57384	179	2011
57385	148	2006
57386	166	2009
57387	151	2006
57388	186	2012
57389	191	2014
57390	191	2014
57391	173	2010
57392	184	2012
57393	189	2012
57394	191	2014
57395	191	2014
57396	150	2006
57397	156	2007
57398	175	2010
57399	186	2012
57400	165	2008
57401	172	2010
57402	190	2013
57403	190	2013
57404	191	2014
57405	156	2007
57406	177	2010
57407	162	2008
57408	151	2006
57409	179	2011
57410	181	2011
57411	168	2009
57412	192	2015
57413	169	2009
57414	161	2008
57415	192	2015
57416	148	2006
57417	157	2007
57418	166	2009
57419	192	2015
57420	162	2008
57421	162	2008
57422	151	2006
57423	189	2012
57424	190	2013
57425	181	2011
57426	191	2014
57427	190	2013
57428	176	2010
57429	166	2009
57430	183	2011
57431	171	2009
57432	191	2014
57433	170	2009
57434	185	2012
57435	192	2015
57436	191	2014
57437	187	2012
57438	165	2008
57439	178	2011
57440	183	2011
57441	166	2009
57442	180	2011
57443	176	2010
57444	165	2008
57445	185	2012
57446	155	2007
57447	187	2012
57448	190	2013
57449	190	2013
57450	179	2011
57451	190	2013
57452	170	2009
57453	191	2014
57454	191	2014
57455	173	2010
57456	173	2010
57457	181	2011
57458	171	2009
57459	176	2010
57460	163	2008
57461	190	2013
57462	183	2011
57463	190	2013
57464	180	2011
57465	182	2011
57466	189	2012
57467	187	2012
57468	162	2008
57469	191	2014
57470	164	2008
57471	166	2009
57472	148	2006
57473	165	2008
57474	183	2011
57475	190	2013
57476	186	2012
57477	171	2009
57478	177	2010
57479	175	2010
57480	179	2011
57481	191	2014
57482	167	2009
57483	161	2008
57484	155	2007
57485	159	2007
57486	181	2011
57487	167	2009
57488	164	2008
57489	191	2014
57490	192	2015
57491	190	2013
57492	192	2015
57493	172	2010
57494	191	2014
57495	192	2015
57496	180	2011
57497	167	2009
57498	191	2014
57499	163	2008
57500	187	2012
57501	190	2013
57502	165	2008
57503	183	2011
57504	191	2014
57505	185	2012
57506	159	2007
57507	175	2010
57508	190	2013
57509	152	2006
57510	182	2011
57511	181	2011
57512	158	2007
57513	190	2013
57514	181	2011
57515	192	2015
57516	192	2015
57517	167	2009
57518	192	2015
57519	190	2013
57520	154	2007
57521	188	2012
57522	187	2012
57523	191	2014
57524	190	2013
57525	170	2009
57526	190	2013
57527	164	2008
57528	190	2013
57529	174	2010
57530	179	2011
57531	149	2006
57532	192	2015
57533	171	2009
57534	191	2014
57535	191	2014
57536	191	2014
57537	191	2014
57538	180	2011
57539	160	2008
57540	166	2009
57541	181	2011
57542	155	2007
57543	192	2015
57544	188	2012
57545	156	2007
57546	149	2006
57547	172	2010
57548	171	2009
57549	190	2013
57550	191	2014
57551	152	2006
57552	183	2011
57553	156	2007
57554	187	2012
57555	191	2014
57556	157	2007
57557	173	2010
57558	176	2010
57559	148	2006
57560	177	2010
57561	156	2007
57562	168	2009
57563	191	2014
57564	156	2007
57565	154	2007
57566	191	2014
57567	180	2011
57568	162	2008
57569	192	2015
57570	160	2008
57571	165	2008
57572	191	2014
57573	192	2015
57574	153	2006
57575	191	2014
57576	151	2006
57577	151	2006
57578	150	2006
57579	178	2011
57580	191	2014
57581	174	2010
57582	192	2015
57583	159	2007
57584	158	2007
57585	178	2011
57586	151	2006
57587	191	2014
57588	159	2007
57589	191	2014
57590	183	2011
57591	186	2012
57592	169	2009
57593	153	2006
57594	149	2006
57595	160	2008
57596	180	2011
57597	190	2013
57598	158	2007
57599	190	2013
57600	157	2007
57601	181	2011
57602	192	2015
57603	191	2014
